stamp_sec,stamp_nsec,frame_index,group_index,area_m2,z_range_m,planarity_error_m,duplicate_vertices,degenerate,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z
4325,376982751,0,0,0.37205986038420297,0.743376612663269,0.0,1,True,0.0010000000474974513,0.0,0.0,-0.9996201395988464,-0.02756107784807682,0.0,-0.9996201395988464,-0.02756107784807682,-0.743376612663269,-0.9996201395988464,-0.02756107784807682,-0.743376612663269
4325,376982751,0,1,0.16434729704126028,0.0,0.0,0,False,1.0837877988815308,-0.5573770403862,-0.8133766055107117,1.0469735860824585,0.7778487205505371,-0.8133766055107117,1.1699658632278442,0.7812398076057434,-0.8133766055107117,1.2067800760269165,-0.5539859533309937,-0.8133766055107117
4325,376982751,0,2,0.1315424620055623,0.0,0.0,0,False,0.7246484160423279,-0.5885939598083496,-0.6678901314735413,0.6968461275100708,0.41977521777153015,-0.6678901314735413,0.8271977305412292,0.42336922883987427,-0.6678901314735413,0.8550000190734863,-0.5849999785423279,-0.6678901314735413
4325,376982751,0,3,2.905799185443211,0.0,0.0,0,False,-1.1287062168121338,-0.8227002024650574,-0.50489741563797,-1.1728928089141846,0.779920220375061,-0.50489741563797,0.6388848423957825,0.8298736214637756,-0.50489741563797,0.683071494102478,-0.7727468013763428,-0.50489741563797
4325,376982751,0,4,0.24525400645212247,0.0,0.0,0,False,0.8771736025810242,-0.7851787209510803,-0.7431073784828186,0.8439647555351257,0.4192822277545929,-0.7431073784828186,1.047431468963623,0.4248921275138855,-0.7431073784828186,1.0806403160095215,-0.7795687913894653,-0.7431073784828186
4325,477021803,1,0,1.7647409768538909,0.7057716846466064,0.0,1,True,4.000999927520752,0.0,0.0,-0.9998544454574585,0.017060313373804092,0.0,-0.9998544454574585,0.017060313373804092,-0.7057716846466064,-0.9998544454574585,0.017060313373804092,-0.7057716846466064
4325,477021803,1,1,0.13277498574817503,0.0,0.0,0,False,0.7507588267326355,0.4647310972213745,-0.6252015829086304,0.7345480918884277,-0.48533353209495544,-0.6252015829086304,0.594835102558136,-0.4829496443271637,-0.6252015829086304,0.6110458970069885,0.46711498498916626,-0.6252015829086304
4325,477021803,1,2,0.19529680589608223,0.0,0.0,0,False,0.9621038436889648,0.3726606070995331,-0.7008244395256042,0.9449781775474548,-0.6310234069824219,-0.7008244395256042,0.750454843044281,-0.6277043223381042,-0.7008244395256042,0.767580509185791,0.3759797215461731,-0.7008244395256042
4325,477021803,1,3,0.30103359898522264,0.0,0.0,0,False,0.9538241624832153,-0.6260555386543274,-0.7757716774940491,0.9760366082191467,0.6757501363754272,-0.7757716774940491,1.2072124481201172,0.6718056201934814,-0.7757716774940491,1.184999942779541,-0.6300000548362732,-0.7757716774940491
4325,477021803,1,4,0.6026884914794062,0.0,0.0,0,False,0.8219103813171387,0.4639284312725067,-0.5091354846954346,-1.0845820903778076,0.4964584410190582,-0.5091354846954346,-1.0791897773742676,0.812490701675415,-0.5091354846954346,0.8273027539253235,0.7799606323242188,-0.5091354846954346
