cell_index,x_index,y_index,x_m,y_m,elevation_observations,elevation_median,slope_observations,slope_median,accessibility_observations,accessibility_median
317,17,3,0.975,1.395,0,nan,147,0.0,147,0.02199999988079071
318,18,3,0.9450000000000001,1.395,0,nan,147,0.0,147,0.02199999988079071
319,19,3,0.915,1.395,0,nan,147,0.0,147,0.02199999988079071
320,20,3,0.885,1.395,0,nan,147,0.0,147,0.02199999988079071
321,21,3,0.855,1.395,0,nan,147,0.0,147,0.02199999988079071
322,22,3,0.8250000000000001,1.395,0,nan,147,0.0,147,0.02199999988079071
323,23,3,0.795,1.395,0,nan,147,0.0,147,0.02199999988079071
324,24,3,0.765,1.395,0,nan,147,0.0,147,0.02199999988079071
325,25,3,0.735,1.395,0,nan,147,0.0,147,0.02199999988079071
326,26,3,0.7050000000000001,1.395,0,nan,147,0.0,147,0.02199999988079071
327,27,3,0.675,1.395,0,nan,147,0.0,147,0.02199999988079071
328,28,3,0.645,1.395,0,nan,147,0.0,147,0.02199999988079071
329,29,3,0.615,1.395,0,nan,147,0.0,147,0.02199999988079071
330,30,3,0.5850000000000001,1.395,0,nan,147,0.0,147,0.02199999988079071
331,31,3,0.555,1.395,0,nan,147,0.0,147,0.02199999988079071
332,32,3,0.525,1.395,0,nan,147,0.0,147,0.02199999988079071
333,33,3,0.4950000000000001,1.395,0,nan,147,0.0,147,0.02199999988079071
334,34,3,0.4650000000000001,1.395,0,nan,147,0.0,147,0.02199999988079071
335,35,3,0.43500000000000005,1.395,0,nan,147,0.0,147,0.02199999988079071
336,36,3,0.405,1.395,0,nan,147,0.0,147,0.02199999988079071
337,37,3,0.375,1.395,0,nan,147,0.0,147,0.02199999988079071
338,38,3,0.345,1.395,0,nan,147,0.0,147,0.02199999988079071
339,39,3,0.31499999999999995,1.395,0,nan,147,0.0,147,0.02199999988079071
340,40,3,0.28500000000000014,1.395,0,nan,147,0.0,147,0.02199999988079071
341,41,3,0.2550000000000001,1.395,0,nan,147,0.0,147,0.02199999988079071
342,42,3,0.2250000000000001,1.395,0,nan,147,0.0,147,0.02199999988079071
343,43,3,0.19500000000000006,1.395,0,nan,147,0.0,147,0.02199999988079071
344,44,3,0.16500000000000004,1.395,0,nan,147,0.0,147,0.02199999988079071
345,45,3,0.135,1.395,0,nan,147,0.0,147,0.02199999988079071
346,46,3,0.10499999999999998,1.395,0,nan,147,0.0,147,0.02199999988079071
347,47,3,0.07499999999999996,1.395,0,nan,147,0.0,147,0.02199999988079071
348,48,3,0.04500000000000015,1.395,0,nan,147,0.0,147,0.02199999988079071
349,49,3,0.015000000000000124,1.395,0,nan,147,0.0,147,0.02199999988079071
350,50,3,-0.014999999999999902,1.395,0,nan,147,0.0,147,0.02199999988079071
351,51,3,-0.04499999999999993,1.395,0,nan,147,0.0,147,0.02199999988079071
352,52,3,-0.07499999999999996,1.395,0,nan,147,0.0,147,0.02199999988079071
353,53,3,-0.10499999999999998,1.395,0,nan,147,0.0,147,0.02199999988079071
354,54,3,-0.135,1.395,0,nan,147,0.0,147,0.02199999988079071
355,55,3,-0.16500000000000004,1.395,0,nan,147,0.0,147,0.02199999988079071
356,56,3,-0.19499999999999984,1.395,0,nan,147,0.0,147,0.02199999988079071
357,57,3,-0.22499999999999987,1.395,0,nan,147,0.0,147,0.02199999988079071
358,58,3,-0.2549999999999999,1.395,0,nan,147,0.0,147,0.02199999988079071
359,59,3,-0.2849999999999999,1.395,0,nan,147,0.0,147,0.02199999988079071
360,60,3,-0.31499999999999995,1.395,0,nan,147,0.0,147,0.02199999988079071
361,61,3,-0.345,1.395,0,nan,147,0.0,147,0.02199999988079071
362,62,3,-0.375,1.395,0,nan,147,0.0,147,0.02199999988079071
363,63,3,-0.405,1.395,0,nan,147,0.0,147,0.02199999988079071
364,64,3,-0.43499999999999983,1.395,0,nan,147,0.0,147,0.02199999988079071
365,65,3,-0.46499999999999986,1.395,0,nan,147,0.0,147,0.02199999988079071
366,66,3,-0.4949999999999999,1.395,0,nan,147,0.0,147,0.02199999988079071
367,67,3,-0.5249999999999999,1.395,0,nan,147,0.0,147,0.02199999988079071
368,68,3,-0.5549999999999997,1.395,0,nan,147,0.0,147,0.02199999988079071
369,69,3,-0.585,1.395,0,nan,147,0.0,147,0.02199999988079071
370,70,3,-0.6149999999999998,1.395,0,nan,147,0.0,147,0.02199999988079071
371,71,3,-0.645,1.395,0,nan,147,0.0,147,0.02199999988079071
372,72,3,-0.6749999999999998,1.395,0,nan,147,0.0,147,0.02199999988079071
373,73,3,-0.7050000000000001,1.395,0,nan,147,0.0,147,0.02199999988079071
374,74,3,-0.7349999999999999,1.395,0,nan,147,0.0,147,0.02199999988079071
375,75,3,-0.7650000000000001,1.395,0,nan,147,0.0,147,0.02199999988079071
376,76,3,-0.7949999999999999,1.395,0,nan,147,0.0,147,0.02199999988079071
377,77,3,-0.8249999999999997,1.395,0,nan,147,0.0,147,0.02199999988079071
378,78,3,-0.855,1.395,0,nan,147,0.0,147,0.02199999988079071
379,79,3,-0.8849999999999998,1.395,0,nan,147,0.0,147,0.02199999988079071
380,80,3,-0.915,1.395,0,nan,147,0.0,147,0.02199999988079071
381,81,3,-0.9449999999999998,1.395,0,nan,147,0.0,147,0.02199999988079071
382,82,3,-0.9750000000000001,1.395,0,nan,147,0.0,147,0.02199999988079071
383,83,3,-1.005,1.395,0,nan,147,0.0,147,0.02199999988079071
384,84,3,-1.0349999999999997,1.395,0,nan,147,0.0,147,0.02199999988079071
385,85,3,-1.065,1.395,0,nan,147,0.0,147,0.02199999988079071
386,86,3,-1.0949999999999998,1.395,0,nan,147,0.0,147,0.02199999988079071
387,87,3,-1.125,1.395,0,nan,147,0.0,147,0.02199999988079071
388,88,3,-1.1549999999999998,1.395,0,nan,147,0.0,147,0.02199999988079071
