stamp_sec,stamp_nsec,record_time_ns,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
0,0,8217220210285,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8217339519755,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8217430607264,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8217514134773,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8217619363742,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8217732883045,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8217873766517,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8217918724605,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8218019857990,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8218138718294,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8218218928385,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8218319565354,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8218414127196,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8218514021581,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8218619531134,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8218735363062,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8218832892322,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8218922221372,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8219038041634,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8219133536519,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8219216715485,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8219331427122,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8219431960840,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8219516911099,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8219637159153,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8219718978077,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8219834316214,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8219931778682,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8220030208609,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8220130040869,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8220245272547,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8220319143263,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8220421781940,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8220518820033,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8220647378254,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8220732919429,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8220834413023,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8220931271741,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8221034897710,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8221131508511,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8221234392480,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8221317512821,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8221456451460,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8221543673802,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8221617996018,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8221715886361,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8221836631707,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8221920435424,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8222017827308,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8222116998360,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8222220507079,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8222339297674,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8222417658307,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8222517891900,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8222619171411,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8222733642130,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8222832858682,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8222918016899,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8223034202619,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8223134764337,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8223217402262,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8223336157566,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8223413911240,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8223531714544,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8223641333972,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8223716108854,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8223817910156,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
0,0,8223917114458,world,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5
