stamp_sec,stamp_nsec,frame_index,group_index,area_m2,z_range_m,planarity_error_m,duplicate_vertices,degenerate,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z
8209,876900470,0,0,1.362471193817713,0.6810660362243652,0.0,1,True,3.000999927520752,0.0,0.0,-0.9999945759773254,0.003288072533905506,0.0,-0.9999945759773254,0.003288072533905506,-0.6810660362243652,-0.9999945759773254,0.003288072533905506,-0.6810660362243652
8209,876900470,0,1,0.18173967605709151,0.0,0.0,0,False,0.8688497543334961,0.17518460750579834,-0.7510660290718079,0.8708416819572449,0.7809836268424988,-0.7510660290718079,1.1708383560180664,0.7799972295761108,-0.7510660290718079,1.1688464879989624,0.1741981953382492,-0.7510660290718079
8209,876900470,0,2,0.07220734377765825,0.0,0.0,0,False,0.974261462688446,-0.25460296869277954,-0.5763840079307556,0.9754771590232849,0.11512994766235352,-0.5763840079307556,1.1707710027694702,0.11448780447244644,-0.5763840079307556,1.1695553064346313,-0.2552451193332672,-0.5763840079307556
8209,876900470,0,3,0.23164070672233805,0.0,0.0,0,False,0.8279579281806946,0.41959571838378906,-0.643939733505249,0.8249996304512024,-0.4800986349582672,-0.643939733505249,0.5675364136695862,-0.47925207018852234,-0.643939733505249,0.5704947113990784,0.42044228315353394,-0.643939733505249
8209,876900470,0,4,0.6962084639656103,0.0,0.0,0,False,0.8544853925704956,0.4284912645816803,-0.5046951174736023,-1.1261342763900757,0.43500372767448425,-0.5046951174736023,-1.1249785423278809,0.7865103483200073,-0.5046951174736023,0.8556411862373352,0.7799978852272034,-0.5046951174736023
8209,876900470,0,5,2.6557023178010724,0.0,0.0,0,False,0.5713316202163696,0.7799955010414124,-0.5046951174736023,0.5661839246749878,-0.7855607271194458,-0.5046951174736023,-1.1301292181015015,-0.7799830436706543,-0.5046951174736023,-1.1249815225601196,0.7855731844902039,-0.5046951174736023
8209,876900470,0,6,0.5968363721247645,0.0,0.0,0,False,-1.1249804496765137,-0.47408148646354675,-0.5046951174736023,0.8259848356246948,-0.48049646615982056,-0.5046951174736023,0.8249789476394653,-0.7864116430282593,-0.5046951174736023,-1.1259863376617432,-0.7799966931343079,-0.5046951174736023
8209,977040730,1,0,1.1148916127747182,0.7771497964859009,0.0,1,True,2.000999927520752,0.0,0.0,-0.8066460490226746,-0.5910348296165466,0.0,-0.8066460490226746,-0.5910348296165466,-0.7771497964859009,-0.8066460490226746,-0.5910348296165466,-0.7771497964859009
8209,977040730,1,1,0.5479801990455644,0.1909501552581787,2.6822268722054288e-08,0,False,0.6299357414245605,0.8534443974494934,-0.6348200440406799,1.070518136024475,0.7761456370353699,-0.7507978081703186,0.8851797580718994,-0.3927205801010132,-0.6758253574371338,0.4445974826812744,-0.31542181968688965,-0.5598476529121399
8209,977040730,1,2,0.03599621132214484,0.04813486337661743,1.0963822778473076e-08,0,False,1.1070867776870728,0.6164734959602356,-0.8471497893333435,1.1890809535980225,0.6137421727180481,-0.8392775654792786,1.1707412004470825,0.17922863364219666,-0.7990149259567261,1.0887471437454224,0.18195995688438416,-0.806887149810791
8209,977040730,1,3,3.1043463257968416,0.0,0.0,0,False,0.6164020895957947,0.7726423740386963,-0.5082430243492126,0.3335406482219696,-1.0112696886062622,-0.5082430243492126,-1.3639706373214722,-0.7421082258224487,-0.5082430243492126,-1.0811092853546143,1.0418038368225098,-0.5082430243492126
8209,977040730,1,4,1.3800636468853917,0.0,0.0,0,False,-1.0754739046096802,-0.049201950430870056,-0.5082430243492126,0.7907702326774597,-0.3766285479068756,-0.5082430243492126,0.6649039387702942,-1.094032883644104,-0.5082430243492126,-1.2013401985168457,-0.766606330871582,-0.5082430243492126
8210,76975365,2,0,1.159161168159537,0.5795767903327942,0.0,1,True,3.000999927520752,0.0,0.0,-0.9987019300460815,0.05093637481331825,0.0,-0.9987019300460815,0.05093637481331825,-0.5795767903327942,-0.9987019300460815,0.05093637481331825,-0.5795767903327942
8210,76975365,2,1,0.28152132097857585,0.0,0.0,0,False,0.902305543422699,0.40993690490722656,-0.6495767831802368,0.856755793094635,-0.48314976692199707,-0.6495767831802368,0.5423508286476135,-0.46711429953575134,-0.6495767831802368,0.5879005193710327,0.4259723722934723,-0.6495767831802368
8210,76975365,2,2,0.07236550220441451,0.0,0.0,0,False,0.9574498534202576,-0.2241048961877823,-0.5759284496307373,0.9750000834465027,0.12000001966953278,-0.5759284496307373,1.1847552061080933,0.10930196940898895,-0.5759284496307373,1.1672048568725586,-0.2348029464483261,-0.5759284496307373
8210,76975365,2,3,0.6632827015872866,0.0,0.0,0,False,0.7497166395187378,0.42034146189689636,-0.5079888105392456,-1.09049654006958,0.5141971111297607,-0.5079888105392456,-1.0721609592437744,0.8736999034881592,-0.5079888105392456,0.7680522203445435,0.7798442840576172,-0.5079888105392456
8210,76975365,2,4,2.761328002719381,0.0,0.0,0,False,0.6044743061065674,0.778241753578186,-0.5079888105392456,0.520719051361084,-0.8639358282089233,-0.5079888105392456,-1.1564221382141113,-0.7783973217010498,-0.5079888105392456,-1.0726670026779175,0.8637802004814148,-0.5079888105392456
8210,76975365,2,5,0.7178220702187996,0.0,0.0,0,False,-1.1224077939987183,-0.3841753900051117,-0.5079888105392456,0.6904722452163696,-0.47663694620132446,-0.5079888105392456,0.6703298091888428,-0.8715663552284241,-0.5079888105392456,-1.1425502300262451,-0.7791048288345337,-0.5079888105392456
8210,177139542,3,0,0.8809163968739965,0.5871972441673279,0.0,1,True,2.000999927520752,0.0,0.0,-0.9991161227226257,0.04203599691390991,0.0,-0.9991161227226257,0.04203599691390991,-0.5871972441673279,-0.9991161227226257,0.04203599691390991,-0.5871972441673279
