stamp_sec,stamp_nsec,frame_index,group_index,area_m2,z_range_m,planarity_error_m,duplicate_vertices,degenerate,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z
10415,676882602,4,2,0.48154589692445526,0.0,0.0,0,False,0.8870950937271118,0.7799707055091858,-0.6649884581565857,0.8652440905570984,-0.7841246128082275,-0.6649884581565857,0.5574291348457336,-0.7798243165016174,-0.6649884581565857,0.5792801380157471,0.7842710018157959,-0.6649884581565857
10415,676882602,4,3,2.705433861739637,0.0,0.0,0,False,0.5735617280006409,0.7799503207206726,-0.5042724013328552,0.5514414310455322,-0.8034205436706543,-0.5042724013328552,-1.1568797826766968,-0.779554545879364,-0.5042724013328552,-1.1347594261169434,0.8038162589073181,-0.5042724013328552
10415,776968320,5,0,0.30680089436458213,0.612989068031311,0.0,1,True,0.0010000000474974513,0.0,0.0,-0.999557614326477,0.029741954058408737,0.0,-0.999557614326477,0.029741954058408737,-0.612989068031311,-0.999557614326477,0.029741954058408737,-0.612989068031311
10415,776968320,5,1,0.2642864713805375,0.0,0.0,0,False,0.7591208815574646,-0.2817007601261139,-0.6829890608787537,0.7907686233520508,0.7819112539291382,-0.6829890608787537,1.0390290021896362,0.7745242714881897,-0.6829890608787537,1.0073812007904053,-0.2890877425670624,-0.6829890608787537
10415,776968320,5,2,0.05072207238036963,0.0,0.0,0,False,1.029648780822754,-0.25484079122543335,-0.5878626108169556,1.0404706001281738,0.10885415971279144,-0.5878626108169556,1.1798104047775269,0.10470808297395706,-0.5878626108169556,1.1689887046813965,-0.25898686051368713,-0.5878626108169556
10415,776968320,5,3,2.75866890719632,0.0,0.0,0,False,0.5923255681991577,0.7748725414276123,-0.5065386295318604,0.544542133808136,-0.8310163617134094,-0.5065386295318604,-1.171783685684204,-0.7799469232559204,-0.5065386295318604,-1.1240003108978271,0.8259419798851013,-0.5065386295318604
10415,877091080,6,0,0.7241452583235969,0.7237858772277832,0.0,1,True,1.0010000467300415,0.0,0.0,-0.9999860525131226,-0.005277634132653475,0.0,-0.9999860525131226,-0.005277634132653475,-0.7237858772277832,-0.9999860525131226,-0.005277634132653475,-0.7237858772277832
10415,877091080,6,1,0.1189750051212548,0.0,0.0,0,False,0.9750054478645325,0.17897087335586548,-0.7937858700752258,0.9718368053436279,0.7793498635292053,-0.7937858700752258,1.1699978113174438,0.7803957462310791,-0.7937858700752258,1.1731663942337036,0.18001671135425568,-0.7937858700752258
10415,877091080,6,2,0.4280154451621643,0.0,0.0,0,False,0.7346770763397217,0.7811065912246704,-0.6087936162948608,0.7429159879684448,-0.7798790335655212,-0.6087936162948608,0.4687280058860779,-0.7813262343406677,-0.6087936162948608,0.46048906445503235,0.7796593904495239,-0.6087936162948608
10415,877091080,6,3,0.28851297414379395,0.0,0.0,0,False,0.7810345888137817,-0.6760237216949463,-0.7206511497497559,0.7733502388000488,0.7798856496810913,-0.7206511497497559,0.9715116024017334,0.7809315323829651,-0.7206511497497559,0.9791958928108215,-0.6749777793884277,-0.7206511497497559
10415,877091080,6,4,2.4356424516884534,0.0,0.0,0,False,0.4199569821357727,0.7881541848182678,-0.5037938356399536,0.4282335042953491,-0.7799564599990845,-0.5037938356399536,-1.1249569654464722,-0.7881543040275574,-0.5037938356399536,-1.1332335472106934,0.7799564003944397,-0.5037938356399536
10415,976939965,7,0,1.061434375911682,0.7073914408683777,8.673617379884035e-19,1,True,2.000999927520752,0.0,0.0,-0.9999726414680481,0.00739324139431119,0.0,-0.9999726414680481,0.00739324139431119,-0.7073914408683777,-0.9999726414680481,0.00739324139431119,-0.7073914408683777
10415,976939965,7,1,0.2714904853568374,0.0,0.0,0,False,0.6980880498886108,0.41905295848846436,-0.5733895301818848,0.6892105340957642,-0.7816576957702637,-0.5733895301818848,0.46311473846435547,-0.7799860239028931,-0.5733895301818848,0.47199222445487976,0.4207246005535126,-0.5733895301818848
10415,976939965,7,2,0.15093933002883198,0.0,0.0,0,False,0.9121281504631042,0.19657383859157562,-0.7773914337158203,0.9164555668830872,0.7818745374679565,-0.7773914337158203,1.174324870109558,0.7799679636955261,-0.7773914337158203,1.1699974536895752,0.1946672946214676,-0.7773914337158203
10415,976939965,7,3,0.0453341005414849,0.0,0.0,0,False,1.0325626134872437,-0.22464926540851593,-0.5932912826538086,1.0350072383880615,0.10599805414676666,-0.5932912826538086,1.1721068620681763,0.10498441010713577,-0.5932912826538086,1.1696622371673584,-0.22566290199756622,-0.5932912826538086
10415,976939965,7,4,0.11301571755725659,0.0,0.0,0,False,0.8749903440475464,0.7799630761146545,-0.6732144355773926,0.8700000047683716,0.10499998182058334,-0.6732144355773926,0.702569305896759,0.10623788088560104,-0.6732144355773926,0.7075596451759338,0.7812009453773499,-0.6732144355773926
10415,976939965,7,5,0.5012101438449261,0.0,0.0,0,False,0.47991228103637695,0.4681340754032135,-0.5081175565719604,-1.1272180080413818,0.48001641035079956,-0.5081175565719604,-1.1249122619628906,0.791865885257721,-0.5081175565719604,0.482217937707901,0.7799835801124573,-0.5081175565719604
10415,976939965,7,6,2.5095787846436606,0.0,0.0,0,False,0.47209492325782776,0.7796148657798767,-0.5081175565719604,0.46047720313072205,-0.7917221784591675,-0.5081175565719604,-1.1365331411361694,-0.7799146771430969,-0.5081175565719604,-1.1249154806137085,0.791422426700592,-0.5081175565719604
10416,77289059,8,0,1.4093242455827442,0.7044928073883057,0.0,1,True,3.000999927520752,0.0,0.0,-0.9999485611915588,0.010143269784748554,0.0,-0.9999485611915588,0.010143269784748554,-0.7044928073883057,-0.9999485611915588,0.010143269784748554,-0.7044928073883057
10416,77289059,8,1,0.16189062141065502,0.0,0.0,0,False,0.9249793291091919,0.12005093693733215,-0.7744928002357483,0.9316982626914978,0.7824172973632812,-0.7744928002357483,1.1760855913162231,0.779938280582428,-0.7744928002357483,1.169366717338562,0.11757192015647888,-0.7744928002357483
10416,77289059,8,2,0.38548671215488994,0.0,0.0,0,False,0.8849999904632568,0.5549999475479126,-0.6753615736961365,0.872515082359314,-0.6757863163948059,-0.6753615736961365,0.559343695640564,-0.6726095676422119,-0.6753615736961365,0.5718286037445068,0.5581767559051514,-0.6753615736961365
10416,77289059,8,3,0.40824106232374024,0.0,0.0,0,False,0.5674149990081787,0.12306936085224152,-0.6753615736961365,1.0804349184036255,0.11786539107561111,-0.6753615736961365,1.0723636150360107,-0.6778134703636169,-0.6753615736961365,0.5593438148498535,-0.6726095080375671,-0.6753615736961365
10416,77289059,8,4,0.42657019197627477,0.0,0.0,0,False,0.7798610329627991,0.5563071966171265,-0.5082539916038513,-1.127072811126709,0.5756508111953735,-0.5082539916038513,-1.1248040199279785,0.7993220686912537,-0.5082539916038513,0.7821299433708191,0.7799784541130066,-0.5082539916038513
10416,177099736,9,0,1.755997379583307,0.7022618055343628,0.0,1,True,4.000999927520752,0.0,0.0,-0.9999706745147705,-0.007655346300452948,0.0,-0.9999706745147705,-0.007655346300452948,-0.7022618055343628,-0.9999706745147705,-0.007655346300452948,-0.7022618055343628
10416,177099736,9,1,0.1829927267347231,0.0,0.0,0,False,0.8703558444976807,0.1785098761320114,-0.7722617983818054,0.865751326084137,0.7799674272537231,-0.7722617983818054,1.1699823141098022,0.7822964787483215,-0.7722617983818054,1.1745867729187012,0.1808389574289322,-0.7722617983818054
10416,177099736,9,2,0.05092453140242181,0.0,0.0,0,False,1.034999966621399,-0.25499996542930603,-0.5883745551109314,1.0321699380874634,0.11467210948467255,-0.5883745551109314,1.1699178218841553,0.11572664976119995,-0.5883745551109314,1.1727478504180908,-0.2539454400539398,-0.5883745551109314
10416,177099736,9,3,0.37430963449229715,0.0,0.0,0,False,0.8666673302650452,0.5553189516067505,-0.6575412750244141,0.8749375343322754,-0.5249621868133545,-0.6575412750244141,0.5284650325775146,-0.5276145935058594,-0.6575412750244141,0.5201948285102844,0.5526664853096008,-0.6575412750244141
10416,177099736,9,4,0.3118163257021187,0.0,0.0,0,False,1.0049718618392944,0.1236744225025177,-0.6575412750244141,1.0099296569824219,-0.5239287614822388,-0.6575412750244141,0.5284649729728699,-0.5276146531105042,-0.6575412750244141,0.5235072374343872,0.1199885681271553,-0.6575412750244141
10416,177099736,9,5,0.038625880634667986,0.0,0.0,0,False,0.7191962599754333,-0.27000612020492554,-0.6575412750244141,0.8699912428855896,-0.26885172724723816,-0.6575412750244141,0.8719520568847656,-0.5249850153923035,-0.6575412750244141,0.7211570739746094,-0.5261394381523132,-0.6575412750244141
10416,177099736,9,6,0.43876531442403177,0.0,0.0,0,False,0.7816075086593628,0.5700123310089111,-0.5039693117141724,-1.1690819263458252,0.5550786256790161,-0.5039693117141724,-1.1708037853240967,0.7799937725067139,-0.5039693117141724,0.7798856496810913,0.7949274778366089,-0.5039693117141724
10416,276967871,10,0,1.4224862133506617,0.7110653519630432,0.0,1,True,3.000999927520752,0.0,0.0,-1.0,0.0002380290679866448,0.0,-1.0,0.0002380290679866448,-0.7110653519630432,-1.0,0.0002380290679866448,-0.7110653519630432
10416,276967871,10,1,0.144073266595802,0.0,0.0,0,False,0.9298965334892273,0.18001076579093933,-0.7810653448104858,0.9300393462181091,0.7800571322441101,-0.7810653448104858,1.1701428890228271,0.7799999713897705,-0.7810653448104858,1.1700000762939453,0.17995360493659973,-0.7810653448104858
10416,276967871,10,2,0.035725467067342365,0.0,0.0,0,False,1.1700809001922607,0.11497737467288971,-0.5919549465179443,1.1699999570846558,-0.2250107079744339,-0.5919549465179443,1.0649213790893555,-0.22498570382595062,-0.5919549465179443,1.0650023221969604,0.11500239372253418,-0.5919549465179443
10416,276967871,10,3,0.3193242940954768,0.0,0.0,0,False,0.9300000071525574,0.6450000405311584,-0.6725741624832153,0.9297465085983276,-0.4200606346130371,-0.6725741624832153,0.6299285888671875,-0.41998928785324097,-0.6725741624832153,0.6301820874214172,0.6450713872909546,-0.6725741624832153
10416,276967871,10,4,0.1627941502568513,0.0,0.0,0,False,0.37499991059303284,0.6746323108673096,-0.5069105625152588,-1.1700105667114258,0.675000011920929,-0.5069105625152588,-1.1699855327606201,0.7803676724433899,-0.5069105625152588,0.3750249743461609,0.7799999713897705,-0.5069105625152588
10416,276967871,10,5,2.808772877463042,0.0,0.0,0,False,0.6300856471061707,0.7799392342567444,-0.5069105625152588,0.62971431016922,-0.7804283499717712,-0.5069105625152588,-1.1703568696975708,-0.7799999117851257,-0.5069105625152588,-1.1699855327606201,0.7803676724433899,-0.5069105625152588
10416,276967871,10,6,0.6649640781362818,0.0,0.0,0,False,-1.1699143648147583,-0.4195859134197235,-0.5069105625152588,0.675085723400116,-0.4200250506401062,-0.5069105625152588,0.6749999523162842,-0.7804391384124756,-0.5069105625152588,-1.1700000762939453,-0.7800000309944153,-0.5069105625152588
10416,376901631,11,0,0.7084071146564543,0.7051514387130737,1.3877787807814457e-17,1,True,3.000999927520752,0.0,0.0,0.9944984316825867,0.10475170612335205,0.0,0.9944984316825867,0.10475170612335205,-0.7051514387130737,0.9944984316825867,0.10475170612335205,-0.7051514387130737
10416,376901631,11,1,0.20713974368949817,0.0,0.0,0,False,1.166707992553711,0.8112525343894958,-0.7751514315605164,1.232505202293396,0.1865837424993515,-0.7751514315605164,0.904544472694397,0.15203922986984253,-0.7751514315605164,0.8387473225593567,0.7767080068588257,-0.7751514315605164
10416,376901631,11,2,0.34588163699161445,0.0,0.0,0,False,0.8616546988487244,0.5288608074188232,-0.6471238732337952,0.9537666440010071,-0.34563714265823364,-0.6471238732337952,0.5625864267349243,-0.3868406414985657,-0.6471238732337952,0.4704744815826416,0.4876573383808136,-0.6471238732337952
10416,376901631,11,3,0.32582347439906023,0.0,0.0,0,False,0.5105258226394653,0.10741563886404037,-0.6471238732337952,1.162511944770813,0.17609015107154846,-0.6471238732337952,1.214572548866272,-0.3181661367416382,-0.6471238732337952,0.5625864267349243,-0.3868406414985657,-0.6471238732337952
10416,376901631,11,4,0.8040574910041407,0.0,0.0,0,False,0.5992734432220459,0.5020818710327148,-0.5043746829032898,-1.1325719356536865,0.3196644186973572,-0.5043746829032898,-1.1809382438659668,0.7788478136062622,-0.5043746829032898,0.5509070754051208,0.9612652659416199,-0.5043746829032898
10416,476969266,12,0,0.69598746670353,0.6956456303596497,0.0,1,True,1.0010000467300415,0.0,0.0,-0.999965488910675,-0.00830939132720232,0.0,-0.999965488910675,-0.00830939132720232,-0.6956456303596497,-0.999965488910675,-0.00830939132720232,-0.6956456303596497
10416,476969266,12,1,0.5450600034592199,0.0,0.0,0,False,0.6337599158287048,-0.7824617028236389,-0.6687319874763489,0.6207767724990845,0.7799232602119446,-0.6687319874763489,0.9696167707443237,0.7828220725059509,-0.6687319874763489,0.9825999140739441,-0.7795628905296326,-0.6687319874763489
10416,476969266,12,2,0.045482468653150754,0.0,0.0,0,False,1.0353832244873047,-0.22611862421035767,-0.5924946665763855,1.0326319932937622,0.10498031973838806,-0.5924946665763855,1.1699906587600708,0.106121726334095,-0.5924946665763855,1.1727420091629028,-0.22497721016407013,-0.5924946665763855
10416,476969266,12,3,0.04949826970590987,0.0,0.0,0,False,0.9241165518760681,0.17920328676700592,-0.7656456232070923,0.9200034737586975,0.6741690635681152,-0.7656456232070923,1.0199999809265137,0.6750000715255737,-0.7656456232070923,1.0241130590438843,0.18003423511981964,-0.7656456232070923
10416,476969266,12,4,2.7648462049672453,0.0,0.0,0,False,0.6199077367782593,0.7944998145103455,-0.5043430328369141,0.6329768896102905,-0.7782301902770996,-0.5043430328369141,-1.1248934268951416,-0.7928377389907837,-0.5043430328369141,-1.1379624605178833,0.7798922657966614,-0.5043430328369141
10416,576960484,13,0,1.7707022261742715,0.7081393599510193,2.168404344971009e-19,1,True,4.000999927520752,0.0,0.0,-0.9999992251396179,0.001264846185222268,0.0,-0.9999992251396179,0.001264846185222268,-0.7081393599510193,-0.9999992251396179,0.001264846185222268,-0.7081393599510193
10416,576960484,13,1,0.14427527859281275,0.0,0.0,0,False,0.9296206831932068,0.18005742132663727,-0.7781393527984619,0.9303798675537109,0.7803031206130981,-0.7781393527984619,1.1707398891448975,0.7799990773200989,-0.7781393527984619,1.1699806451797485,0.1797534078359604,-0.7781393527984619
10416,576960484,13,2,0.04603577613579235,0.0,0.0,0,False,1.0346206426620483,-0.22499951720237732,-0.5881289839744568,1.0350507497787476,0.1150505393743515,-0.5881289839744568,1.1704299449920654,0.1148793026804924,-0.5881289839744568,1.1699998378753662,-0.22517074644565582,-0.5881289839744568
10416,576960484,13,3,0.4530904563322409,0.0,0.0,0,False,0.9301707744598389,0.7799997925758362,-0.6583378314971924,0.9285768270492554,-0.480244904756546,-0.6583378314971924,0.5690516233444214,-0.47979018092155457,-0.6583378314971924,0.5706455707550049,0.7804545164108276,-0.6583378314971924
10416,576960484,13,4,0.2875120631592485,0.0,0.0,0,False,1.0055121183395386,0.17982862889766693,-0.6583378314971924,1.004677176475525,-0.4803411364555359,-0.6583378314971924,0.5691655278205872,-0.4797903001308441,-0.6583378314971924,0.5700005292892456,0.1803794652223587,-0.6583378314971924
10416,576960484,13,5,0.1110734327641878,0.0,0.0,0,False,0.5700007081031799,-0.22444981336593628,-0.6583378314971924,1.005000114440918,-0.22500000894069672,-0.6583378314971924,1.004677176475525,-0.4803411662578583,-0.6583378314971924,0.5696777701377869,-0.47979098558425903,-0.6583378314971924
10416,576960484,13,6,2.71890668702067,0.0,0.0,0,False,0.5704553127288818,0.7799994945526123,-0.5057165622711182,0.5684794187545776,-0.7821987867355347,-0.5057165622711182,-1.1719541549682617,-0.7799975275993347,-0.5057165622711182,-1.1699782609939575,0.7822007536888123,-0.5057165622711182
10416,677269619,14,0,1.7319205130183515,0.6926696300506592,0.0,1,True,4.000999927520752,0.0,0.0,-0.9996395707130432,0.026846077293157578,0.0,-0.9996395707130432,0.026846077293157578,-0.6926696300506592,-0.9996395707130432,0.026846077293157578,-0.6926696300506592
10416,677269619,14,1,0.18180247348154532,0.0,0.0,0,False,0.8607847094535828,0.1818588227033615,-0.7626696228981018,0.8770595192909241,0.7878671288490295,-0.7626696228981018,1.176843285560608,0.7798161506652832,-0.7626696228981018,1.1605684757232666,0.17380788922309875,-0.7626696228981018
10416,677269619,14,2,0.048345903172569926,0.0,0.0,0,False,1.0281567573547363,-0.2248162180185318,-0.5916324853897095,1.0373098850250244,0.11601220071315765,-0.5916324853897095,1.17905592918396,0.11220550537109375,-0.5916324853897095,1.1699026823043823,-0.2286229133605957,-0.5916324853897095
10416,677269619,14,3,0.26705955444057317,0.0,0.0,0,False,0.8467375040054321,0.47941622138023376,-0.6614406704902649,0.8213122487068176,-0.46731793880462646,-0.6614406704902649,0.5394304990768433,-0.4597477912902832,-0.6614406704902649,0.5648557543754578,0.486986368894577,-0.6614406704902649
10416,677269619,14,4,0.29767635230536893,0.0,0.0,0,False,1.0157712697982788,0.17608524858951569,-0.6614406704902649,0.9983646869659424,-0.4720727801322937,-0.6614406704902649,0.539430558681488,-0.459747850894928,-0.6614406704902649,0.5568372011184692,0.18841016292572021,-0.6614406704902649
10416,677269619,14,5,0.10377060562607454,0.0,0.0,0,False,0.5853026509284973,-0.21372871100902557,-0.6614406704902649,1.0049999952316284,-0.22500000894069672,-0.6614406704902649,0.9983646869659424,-0.4720728397369385,-0.6614406704902649,0.5786673426628113,-0.4608015716075897,-0.6614406704902649
10416,677269619,14,6,0.5849245171264119,0.0,0.0,0,False,0.822603166103363,0.4807523190975189,-0.5098116397857666,-1.1316269636154175,0.5332346558570862,-0.5098116397857666,-1.1235945224761963,0.8323309421539307,-0.5098116397857666,0.830635666847229,0.779848575592041,-0.5098116397857666
10416,777031588,15,0,1.395871964809531,0.6978048086166382,0.0,1,True,3.000999927520752,0.0,0.0,-0.9996693730354309,0.025711731985211372,0.0,-0.9996693730354309,0.025711731985211372,-0.6978048086166382,-0.9996693730354309,0.025711731985211372,-0.6978048086166382
10416,777031588,15,1,0.31988019952110314,0.0,0.0,0,False,0.4703744649887085,-0.7774375081062317,-0.5982614159584045,0.5027307868003845,0.48057278990745544,-0.5982614159584045,0.7568373680114746,0.4740371108055115,-0.5982614159584045,0.7244811058044434,-0.7839731574058533,-0.5982614159584045
10416,777031588,15,2,0.16659063420972142,0.0,0.0,0,False,1.1854218244552612,0.7796032428741455,-0.7678048014640808,1.1698412895202637,0.17383122444152832,-0.7678048014640808,0.8950175642967224,0.1808997541666031,-0.7678048014640808,0.9105981588363647,0.7866717576980591,-0.7678048014640808
