component_id,cell_index,x_index,y_index,x_m,y_m,reference_elevation_m,candidate_elevation_m,elevation_delta_m,reference_observations,candidate_observations
1,5315,15,53,1.0350000000000001,-0.10499999999999998,-0.773865133523941,-0.5845322608947754,0.18933287262916565,142,141
1,5316,16,53,1.005,-0.10499999999999998,-0.7649253308773041,-0.5852161049842834,0.17970922589302063,142,141
1,5317,17,53,0.975,-0.10499999999999998,-0.7530353367328644,-0.585378885269165,0.16765645146369934,142,141
1,5318,18,53,0.9450000000000001,-0.10499999999999998,-0.7416719198226929,-0.6362061500549316,0.10546576976776123,142,141
1,5410,10,54,1.185,-0.135,-0.7934779524803162,-0.5844709277153015,0.20900702476501465,137,135
1,5411,11,54,1.155,-0.135,-0.7932937443256378,-0.584553986787796,0.2087397575378418,140,134
1,5412,12,54,1.125,-0.135,-0.7932937443256378,-0.5843496322631836,0.20894411206245422,140,140
1,5413,13,54,1.095,-0.135,-0.7932541370391846,-0.5843496322631836,0.20890450477600098,141,140
1,5414,14,54,1.065,-0.135,-0.7836067080497742,-0.5852942168712616,0.19831249117851257,142,140
1,5415,15,54,1.0350000000000001,-0.135,-0.7738381624221802,-0.5855926275253296,0.18824553489685059,142,141
1,5416,16,54,1.005,-0.135,-0.7648912966251373,-0.585666298866272,0.17922499775886536,142,141
1,5417,17,54,0.975,-0.135,-0.7529356181621552,-0.5860621333122253,0.1668734848499298,142,141
1,5418,18,54,0.9450000000000001,-0.135,-0.7417638599872589,-0.6362061500549316,0.10555770993232727,142,141
1,5510,10,55,1.185,-0.16500000000000004,-0.7935701608657837,-0.5851253569126129,0.20844480395317078,137,132
1,5511,11,55,1.155,-0.16500000000000004,-0.79347825050354,-0.5852161049842834,0.2082621455192566,140,139
1,5512,12,55,1.125,-0.16500000000000004,-0.79347825050354,-0.5852161049842834,0.2082621455192566,140,139
1,5513,13,55,1.095,-0.16500000000000004,-0.7934779524803162,-0.5853389203548431,0.20813903212547302,141,140
1,5514,14,55,1.065,-0.16500000000000004,-0.7836955785751343,-0.5873244404792786,0.1963711380958557,142,141
1,5515,15,55,1.0350000000000001,-0.16500000000000004,-0.7739538252353668,-0.5874525904655457,0.18650123476982117,142,141
1,5516,16,55,1.005,-0.16500000000000004,-0.76474329829216,-0.5874525904655457,0.17729070782661438,142,141
1,5517,17,55,0.975,-0.16500000000000004,-0.7533299028873444,-0.5879639983177185,0.16536590456962585,142,141
1,5518,18,55,0.9450000000000001,-0.16500000000000004,-0.742474377155304,-0.6362061500549316,0.10626822710037231,142,141
1,5610,10,56,1.185,-0.19499999999999984,-0.7943576574325562,-0.5860447287559509,0.20831292867660522,137,122
1,5611,11,56,1.155,-0.19499999999999984,-0.7941164672374725,-0.587414026260376,0.20670244097709656,140,135
1,5612,12,56,1.125,-0.19499999999999984,-0.7941164672374725,-0.587558925151825,0.20655754208564758,140,139
1,5613,13,56,1.095,-0.19499999999999984,-0.7940709590911865,-0.5875339806079865,0.20653697848320007,141,140
1,5614,14,56,1.065,-0.19499999999999984,-0.7840564846992493,-0.5879800319671631,0.19607645273208618,142,141
1,5615,15,56,1.0350000000000001,-0.19499999999999984,-0.7739538252353668,-0.5879800319671631,0.18597379326820374,142,141
1,5616,16,56,1.005,-0.19499999999999984,-0.7645475566387177,-0.5879800319671631,0.17656752467155457,142,141
1,5617,17,56,0.975,-0.19499999999999984,-0.7535098493099213,-0.5881295204162598,0.1653803288936615,142,141
1,5618,18,56,0.9450000000000001,-0.19499999999999984,-0.7429625689983368,-0.6362061500549316,0.10675641894340515,142,141
1,5711,11,57,1.155,-0.22499999999999987,-0.7947567701339722,-0.5920234322547913,0.2027333378791809,140,75
1,5712,12,57,1.125,-0.22499999999999987,-0.7947567701339722,-0.5915225148200989,0.2032342553138733,140,104
1,5713,13,57,1.095,-0.22499999999999987,-0.7946980595588684,-0.5911902785301208,0.20350778102874756,141,114
1,5714,14,57,1.065,-0.22499999999999987,-0.7842422425746918,-0.5919826924800873,0.1922595500946045,142,134
1,5715,15,57,1.0350000000000001,-0.22499999999999987,-0.774532288312912,-0.5918129086494446,0.1827193796634674,142,137
1,5716,16,57,1.005,-0.22499999999999987,-0.7645330727100372,-0.5921466946601868,0.17238637804985046,142,140
1,5717,17,57,0.975,-0.22499999999999987,-0.7536219358444214,-0.592982828617096,0.16063910722732544,142,137
4,6824,24,68,0.765,-0.5549999999999997,-0.6062885820865631,-0.5206341743469238,0.08565440773963928,142,141
3,7023,23,70,0.795,-0.6149999999999998,-0.6258047521114349,-0.5228394269943237,0.1029653251171112,142,141
3,7123,23,71,0.795,-0.645,-0.6250912249088287,-0.5228394269943237,0.102251797914505,142,141
2,7322,22,73,0.8250000000000001,-0.7050000000000001,-0.6261953711509705,-0.5229530334472656,0.10324233770370483,142,141
2,7422,22,74,0.8250000000000001,-0.7349999999999999,-0.6261953711509705,-0.5229530334472656,0.10324233770370483,142,141
2,7522,22,75,0.8250000000000001,-0.7650000000000001,-0.6261953711509705,-0.5229530334472656,0.10324233770370483,142,141
2,7622,22,76,0.8250000000000001,-0.7949999999999999,-0.6275814175605774,-0.5229530334472656,0.10462838411331177,141,141
